fuzzyKey	title	scrapedDate	scrapedType	scrapedSubType	image
72ea66f9a492b9a319c26345f4bcc5c4	Press Release - 2020.12.16 - 3 Covid 19 infection deaths has been reported,total number of deaths rises to 157	2020-12-16	Press Release	3 Covid 19 infection deaths has been reported,total number of deaths rises to 157	https://www.dgi.gov.lk/images/2020.12.15/537_-_English-page-001.jpg
cd17ed13598fa048879b87b30135d17f	Press Release - 2020.12.15	2020-12-15	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.15/Release_No_-_536_English-page-001.jpg
2354654660ca3376b075681bd094dbce	Press Release - 2020.12.15 -420 Covid 19 infection patients has been reported	2020-12-15	Press Release	420 Covid 19 infection patients has been reported	https://www.dgi.gov.lk/images/2020.12.15/Release_No_-_534_English-page-001.jpg
cc225b1b2d6547d84c9bbcf16b97c7e0	Press Release - 2020.12.14 - Covid 19 infection deaths rises to 154	2020-12-14	Press Release	Covid 19 infection deaths rises to 154	https://www.dgi.gov.lk/images/2020.12.15/532_-_English-page-001.jpg
c669c62fca9a81e04b48b7ada0d62e27	Press Release - 2020.12.14	2020-12-14	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.15/Release_No_-_531_English-page-001.jpg
15c60bfaeb2fdb0f085ac67236d23fb0	Press Release - 2020.12.14	2020-12-14	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.15/Release_No_-_530_English-page-001.jpg
5c4297aeadb8e51976f7d9d0bfc2a9df	Press Release - 2020.12.14 - Reopening of Central Fish Market Complex Peliyagoda	2020-12-14	Press Release	Reopening of Central Fish Market Complex Peliyagoda	https://www.dgi.gov.lk/images/2020.12.15/Reopening_the_Fish_Market_English-page-001_1.jpg
c894ffbab663c37ec84e98788648dfe4	Press Release - 2020.12.13 - Covid 19 infection deaths rises to 152	2020-12-13	Press Release	Covid 19 infection deaths rises to 152	https://www.dgi.gov.lk/images/2020.12.14/529_-_English-page-001.jpg
c807d60fac41474576119ae9fc7edf1f	Press Release - 2020.12.13	2020-12-13	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.14/Release_No_-_528_English-page-001.jpg
71e69ef18f9da23a0eca3793654d4e27	Press Release - 2020.12.13	2020-12-13	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.14/Release_No_-_527_English-page-001.jpg
e66a8d3c6bdbd639d42f18e5dedf0af3	Press Release - 2020.12.13 - Isolation Lifting, Continuing and Newly isolates Areas	2020-12-13	Press Release	Isolation Lifting, Continuing and Newly isolates Areas	https://www.dgi.gov.lk/images/2020.12.14/526_-_English-page-001.jpg
07f1a5f280a270c1f2eb0d4032b75ed3	Press Release - 2020.12.12 - Covid 19 infection deaths rises to 149	2020-12-12	Press Release	Covid 19 infection deaths rises to 149	https://www.dgi.gov.lk/images/2020.12.13/525_English-page-001.jpg
ecd6d0430d4d00628af9f13e95dfdcf9	Press Release - 2020.12.12	2020-12-12	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.13/Release_No_-_523_English-page-001.jpg
038e1baa8063899f92e6e6c1f600c4b0	Press Release - 2020.12.12	2020-12-12	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.12/522_-_English-page-001.jpg
edbd8dc392b168e9eeeb44386be026fa	Press Release - 2020.12.11 - Covid 19 infection deaths rises to 147	2020-12-11	Press Release	Covid 19 infection deaths rises to 147	https://www.dgi.gov.lk/images/2020.12.12/521_-_English-page-001.jpg
a73c608354beba10d8e9798d822c7c4b	Press Release - 2020.12.11	2020-12-11	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.12/Release_No_-_520_English-page-001.jpg
1ab617be21714b42b0a4720512f47f1f	Press Release - 2020.12.11	2020-12-11	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.12/Relase_No_-_519_English-page-001.jpg
a9e06a9a199c413075d26d45aa558f17	Press Release - 2020.12.10 - Covid 19 infection deaths rises to 146	2020-12-10	Press Release	Covid 19 infection deaths rises to 146	https://www.dgi.gov.lk/images/2020.12.11/518_English-page-001.jpg
f49f627e28da4a6287fed21eddc58a81	Press Release - 2020.12.10	2020-12-10	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.11/Release_No_-_517_English-page-001.jpg
91fbfe5c26b32d4c68672bc864c211e6	Press Release - 2020.12.10	2020-12-10	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.11/Release_No_-_516_English-page-001.jpg
c17d28c9e61311e2e375df8bbf37295e	Press Release - 2020.12.09 - Covid 19 infection deaths rises to 144	2020-12-09	Press Release	Covid 19 infection deaths rises to 144	https://www.dgi.gov.lk/images/2020.12.11/515_English-page-001.jpg
b5a9d0433ad7548bd2608d843092b235	Press Release - 2020.12.09	2020-12-09	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.10/Release_No_-_514_English-page-001.jpg
964557060bcf71e18db29d83dc968fac	Press Release - 2020.12.09	2020-12-09	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.10/Release_No_-_513_English-page-001.jpg
e761e64d376bb7d126f14567a42c9de3	Press Release - 2020.12.08	2020-12-08	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.09/Release_No_-_512_English-page-001.jpg
9fade46cc6075d4c213bdeb2c2fd9749	Press Release - 2020.12.07 - Covid 19 infection deaths rises to 142	2020-12-07	Press Release	Covid 19 infection deaths rises to 142	https://www.dgi.gov.lk/images/2020.12.08/511_-_English-page-001.jpg
9605e665b8d7dfcd00c98c7388d39338	Press Release - 2020.12.07	2020-12-07	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.08/Release_No_-_510_English-page-001.jpg
6e85c0fea22477fc287a2d3091ae027b	Press Release - 2020.12.07	2020-12-07	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.08/509_English-page-001.jpg
1b5a0160236827b6a889997ea7617b96	Press Release - 2020.12.06 - Covid 19 infection deaths rises to 140	2020-12-06	Press Release	Covid 19 infection deaths rises to 140	https://www.dgi.gov.lk/images/2020.12.08/508_-_English-page-001.jpg
cb3b8f5e308a171bc7db1352e5c47a19	Press Release - 2020.12.06	2020-12-06	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.08/Release_No_-_507_English-page-001.jpg
b7d2cd27dc4941f63bbf38a1a1ee2dfb	Press Release - 2020.12.06	2020-12-06	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.08/Release_No_-_506_English-page-001.jpg
117232768a7656d5e2056af8b2c074e9	Press Release - 2020.12.06 - Isolation Lifting, Continuing and Newly isolates Areas	2020-12-06	Press Release	Isolation Lifting, Continuing and Newly isolates Areas	https://www.dgi.gov.lk/images/2020.12.06/505_English-page-001.jpg
5b7757210537d2b818008e237b0d2314	Press Release - 2020.12.05 - Covid 19 infection deaths rises to 137	2020-12-05	Press Release	Covid 19 infection deaths rises to 137	https://www.dgi.gov.lk/images/2020.12.06/504_-_English-page-001.jpg
cd7707740b5c75f758139cc4001b9770	Press Release - 2020.12.05	2020-12-05	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.06/Release_No_-_503_English-page-001.jpg
5c68e4dcad861ce31f8dda15612a8231	Press Release - 2020.12.05	2020-12-05	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.06/Release_No_-_502_English-page-001.jpg
2c4e9e2cf24cc62325a820c4f4be2b23	Press Release - 2020.12.04 - Covid 19 infection death has been reported	2020-12-04	Press Release	Covid 19 infection death has been reported	https://www.dgi.gov.lk/images/2020.12.06/501_English-page-001.jpg
539bcdb4d83059f4363f2514c665544f	Press Release - 2020.12.04	2020-12-04	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.06/Release_No_-_500_English-page-001.jpg
720fb79a3755099ba8014430ed702157	Press Release - 2020.12.04	2020-12-04	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.06/Release_No_-_499_English-page-001.jpg
2997a3ae7eb6eeef1c90722c6a339f70	Press Release - 2020.12.03	2020-12-03	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.03/498_English-page-001.jpg
5a281a09c3938c5641f9178d41edd17f	Press Release - 2020.12.03 - Covid 19 infection deaths rises to 129	2020-12-03	Press Release	Covid 19 infection deaths rises to 129	https://www.dgi.gov.lk/images/2020.12.03/497_English-page-001.jpg
f0e7484b00f6477e7b8e0de7cc8c6622	Press Release - 2020.12.03	2020-12-03	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.03/496_English-page-001.jpg
22897e7361a059de334439b1b576b98f	Press Release - 2020.12.02	2020-12-02	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.02/495_English_1-page-001.jpg
b805f7865a534b8bf7da9da338eab206	Press Release - 2020.12.02	2020-12-02	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.02/493_English-page-001.jpg
fab15ed7e597567f61531f9ab1c5a955	Press Release - 2020.12.01	2020-12-01	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.02/492_English-page-001.jpg
714eab42eaea9a4a626d2464f8991c01	Press Release - 2020.12.01 - Covid 19 infection deaths rises to 122	2020-12-01	Press Release	Covid 19 infection deaths rises to 122	https://www.dgi.gov.lk/images/2020.12.02/491_English-page-001.jpg
8070aff54a642dce92aab811ad552d50	Press Release - 2020.12.01	2020-12-01	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.02/490_-_English_1-page-001.jpg
14c7ffdb2826f856c0738edaac97d80a	Press Release - 2020.11.30 - Covid 19 infection deaths rises to 118	2020-11-30	Press Release	Covid 19 infection deaths rises to 118	https://www.dgi.gov.lk/images/2020.12.01/489_English-page-001.jpg
b532031dfef035461a616fcdace6b122	Press Release - 2020.11.30	2020-11-30	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.01/488_English-page-001.jpg
1170d6b354c3d1ed4492dffca277321e	Press Release - 2020.11.30	2020-11-30	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.12.01/487_English_1-page-001.jpg
69079cea4cf12566bb36db40a1e56c48	Press Release - 2020.11.29 - 07 Covid 19 infection deaths has been reported ,total deaths rises to 116	2020-11-29	Press Release	07 Covid 19 infection deaths has been reported ,total deaths rises to 116	https://www.dgi.gov.lk/images/2020.11.29/485_English-page-001.jpg
5ab08cd5b36fff3cf44372d41528cc3c	Press Release - 2020.11.29	2020-11-29	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.29/484_English-page-001.jpg
b174f548565f5cc0b80be940b779070b	Press Release - 2020.11.29	2020-11-29	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.29/483_English-page-001.jpg
acf0b12b026d8baf2faeea69d59e3c62	Press Release - 2020.11.29 - Isolation Lifting, Continuing and Newly isolates Areas	2020-11-29	Press Release	Isolation Lifting, Continuing and Newly isolates Areas	https://www.dgi.gov.lk/images/2020.11.28/482_English-page-001.jpg
ac838a328d2cf8070c770940249fb4de	Press Release - 2020.11.28	2020-11-28	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.28/Press_Release_-_481_English-page-001.jpg
42aa804e3d80786234dc90544ed2a32b	Press Release - 2020.11.28 - Covid 19 infection death rises to 109	2020-11-28	Press Release	Covid 19 infection death rises to 109	https://www.dgi.gov.lk/images/2020.11.28/480_-_English-page-001.jpg
589e94a03dde77dd1b2e88eeb3151aad	Press Release - 2020.11.28	2020-11-28	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.28/Press_Release_-_479_English-page-001.jpg
012ead792420c161b161bea283cff62f	Press Release - 2020.11.27	2020-11-27	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.27/Press_Release_-_478_English-page-001.jpg
ec0253b9178da11efb08788c11b43673	Press Release - 2020.11.27 - Covid 19 infection death rises to 107	2020-11-27	Press Release	Covid 19 infection death rises to 107	https://www.dgi.gov.lk/images/2020.11.27/Press_Release_-_477_English-page-001.jpg
a94ab8a7393d61e42e146358a0affb8b	Press Release - 2020.11.27	2020-11-27	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.27/Press_Release_-_476_English-page-001.jpg
855954d95bd34a243c4b10c06095055a	Press Release - 2020.11.26 - Covid 19 infection death rises to 99	2020-11-26	Press Release	Covid 19 infection death rises to 99	https://www.dgi.gov.lk/images/2020.11.26/Press_Release_-_475_English-page-001.jpg
4b11459690a302ada4d03115d64607fb	Press Release - 2020.11.26	2020-11-26	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.26/Press_Release_-_474_English-page-001.jpg
9bfd5c3413d1a08463dae049ff29e76e	Press Release - 2020.11.26	2020-11-26	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.26/Press_Release_-_473_English-page-001.jpg
4e1f5f2df48cae10bdb93f17654c8550	Press Release - 2020.11.25 - Covid 19 infection death rises to 96	2020-11-25	Press Release	Covid 19 infection death rises to 96	https://www.dgi.gov.lk/images/2020.11.25/Press_Release_-_472_English-page-001.jpg
ec2444467b71bd0a14a2c308dfe88d76	Press Release - 2020.11.25	2020-11-25	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.25/Press_Release_-_471_English-page-001.jpg
09b0b5f06150dcb44aca35016952f010	Press Release - 2020.11.25 - Kirimanthudawa released from isolation	2020-11-25	Press Release	Kirimanthudawa released from isolation	https://www.dgi.gov.lk/images/2020.11.25/Press_Release_-_470_English-page-001.jpg
f0b52e27204ff28881630e955b67ce4c	Press Release - 2020.11.25	2020-11-25	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.25/Press_Release_-_469_English-page-001_1.jpg
b538db06dac65bb0e8ea700f7f7e3cee	Press Release - 2020.11.24	2020-11-24	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.24/Press_Release_-_468_English-page-001_1.jpg
0bbdcce417c665da6e6a8a907405d8b7	Press Release - 2020.11.24 - Covid 19 infection death rises to 94	2020-11-24	Press Release	Covid 19 infection death rises to 94	https://www.dgi.gov.lk/images/2020.11.24/Press_Release_-_467_English-page-001.jpg
25647b23e6fc9104d9380733dbe4ba78	Press Release - 2020.11.24	2020-11-24	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.24/Press_Release_-_466_English-page-001.jpg
10d1011765bed6fbc9438b41e10a54ee	Press Release - 2020.11.23 - Covid 19 infection death rises to 90	2020-11-23	Press Release	Covid 19 infection death rises to 90	https://www.dgi.gov.lk/images/2020.11.23/Press_Release_-_465_English-page-001.jpg
6e5fb0c6a9de5906d3dc1d4c3d5cd742	Press Release - 2020.11.23	2020-11-23	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.23/Release_No_-_464_English-page-001.jpg
04b39744a626126bb04d5981af296541	Press Release - 2020.11.22 - Covid 19 infection death rises to 87	2020-11-22	Press Release	Covid 19 infection death rises to 87	https://www.dgi.gov.lk/images/2020.11.22/Press_Release_-_462_English-page-001.jpg
be25ae99de10695b4ecca788109f39ee	Press Release - 2020.11.22	2020-11-22	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.22/Release_No_-_461_English-page-001.jpg
18b80b330b764cd053e52f5ad2233fed	Press Release - 2020.11.22	2020-11-22	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.22/Release_No_-_460_English-page-001_1.jpg
268fb07e704dbdab247aafe90f3a2e4e	Press Release - 2020.11.22 - The National Operations Center for the Prevention of the spread of Covid 19	2020-11-22	Press Release	The National Operations Center for the Prevention of the spread of Covid 19	https://www.dgi.gov.lk/images/2020.11.21/Press_Release_-_459_English_1_1-page-001.jpg
e41016ee0b7dfafdbcb933700400d0e3	Press Release - 2020.11.21 - Covid 19 infection death rises to 83	2020-11-21	Press Release	Covid 19 infection death rises to 83	https://www.dgi.gov.lk/images/2020.11.21/Release_No_-_458_English-page-001.jpg
cd98561ab1b3f40ba692ab464760e0c1	Press Release - 2020.11.21	2020-11-21	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.21/Release_No_-_457_English-page-001.jpg
c79c293cb7484aeab94a8f6673cb4f56	Press Release - 2020.11.21	2020-11-21	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.21/Release_No_-_456_English-page-001.jpg
ee046502f9620cfef2bbc51465f31766	Press Release - 2020.11.20  - A Covid 19  infection death has been reported, total number of covid 19 death rises to 74	2020-11-20	Press Release	A Covid 19  infection death has been reported, total number of covid 19 death rises to 74	https://www.dgi.gov.lk/images/2020.11.20/Press_Release_-_454_English-page-001.jpg
2f33bdaac201671615dce1b7b801cd68	Press Release - 2020.11.20	2020-11-20	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.20/Release_No_-_453_English-page-001.jpg
6322d0d238c1cead18987a47ab348c6f	Press Release - 2020.11.20	2020-11-20	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.20/Release_No_-_452_English-page-001.jpg
3d4e92edfd9cb48c36ea0a0b6d3f00b7	Press Release - 2020.11.19 - Covid 19 infection death rises to 73	2020-11-19	Press Release	Covid 19 infection death rises to 73	https://www.dgi.gov.lk/images/2020.11.20/Press_Release_-_451_English-page-001.jpg
41f49f6e4cd34033bba23d46a6834d24	Press Release - 2020.11.18	2020-11-18	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.18/Release_No_-_447_English-page-001.jpg
a0f7141dcb4ea1f5defb5e70fd7a83ff	Press Release - 2020.11.18 - Covid 19 infection death rises to 69	2020-11-18	Press Release	Covid 19 infection death rises to 69	https://www.dgi.gov.lk/images/2020.11.18/Press_Release_-_446_English_1-page-001.jpg
65102fb02bdcde9efba613bfa40ba88f	Press Release - 2020.11.18	2020-11-18	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.16/Release_No_-_445_English-page-001.jpg
66c98047f444a6d680604e7304f1c274	Press Release - 2020.11.17	2020-11-17	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.16/Release_No_-_443-page-001.jpg
8a65dda078ffd61247b195646543274e	Press Release - 2020.11.17	2020-11-17	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.16/Release_No_-_442_English-page-001.jpg
76e521802dd25d2c380453aa28b5467d	Press Release - 2020.11.16	2020-11-16	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.16/Release_No_-_441_English-page-001.jpg
f150d5c208814ea28b9ea476ddb4038f	Press Release - 2020.11.16 - Covid 19 infection death rises to 61	2020-11-16	Press Release	Covid 19 infection death rises to 61	https://www.dgi.gov.lk/images/2020.11.16/Press_Release_-_440_English-page-001.jpg
f1ed99e0875bb1547610564ce3196964	Press Release - 2020.11.16	2020-11-16	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.16/Release_No_-_439_English-page-001.jpg
7cb8b3b974f47d75cdca3799548781a2	Press Release - 2020.11.15	2020-11-15	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.15/Release_No_-_438_English-page-001.jpg
5ca9fdf9b6bdf0b4ef9d05d0426e22b0	Press Release - 2020.11.15 -  Covid 19 infection death rises to 58	2020-11-15	Press Release	Covid 19 infection death rises to 58	https://www.dgi.gov.lk/images/2020.11.15/Release_No_-_437_English-page-001.jpg
3e7ac5b162218833e76f51e3002ebc54	Press Release - 2020.11.15	2020-11-15	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.15/Release_No_-_436_English-page-001.jpg
dab29bd17e54c28d2b00c83990740dc1	Press Release - 2020.11.15	2020-11-15	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.15/Release_No_-_434_English-page-001.jpg
95e441fb70306bcefce38d188b61d924	Press Release - 2020.11.14	2020-11-14	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.15/Release_No_-_433_English-page-001.jpg
2ceb45e8d03c86ef699faa015bc815f1	Press Release - 2020.11.14	2020-11-14	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.15/Release_No_-_432_English-page-001.jpg
ae768e8c2c724f0ac2e6b551bcafed5e	Press Release - 2020.11.14	2020-11-14	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.14/431-page-001.jpg
f0b4bdff4b43f35a175f3a440c6e58d9	Press Release - 2020.11.13	2020-11-13	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.13/Release_No_-_430_English-page-001.jpg
1767baf096fd53716f0adc9f53a1da60	Press Release - 2020.11.13	2020-11-13	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.13/Release_No_-_429_English-page-001.jpg
263b2959efcad7bc9786f0ebc8d23359	Press Release - 2020.11.13 -  Covid 19 infection death rises to 53	2020-11-13	Press Release	Covid 19 infection death rises to 53	https://www.dgi.gov.lk/images/2020.11.13/Press_Release_-_428_English_1-page-001.jpg
78de3f891311d87babb637dfe2fbd542	Press Release - 2020.11.12	2020-11-12	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.12/Release_No_-_427_English-page-001.jpg
2d44b1e08ad4aa0f6643c2f0175193c6	Press Release - 2020.11.12	2020-11-12	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.12/Release_No_426_English-page-001.jpg
761edbce28701ec8509eaa1c5f46d13a	Press Release - 2020.11.12 -  Covid 19 infection death rises to 48	2020-11-12	Press Release	Covid 19 infection death rises to 48	https://www.dgi.gov.lk/images/2020.11.12/Press_Release_-_425_English-page-001.jpg
545651988ba163a63ded826fe9501ca6	Press Release - 2020.11.11	2020-11-11	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.11/Release_No_-_424__English__1-page-001.jpg
23ae86fdbb2d8da221695da763d25cb7	Press Release - 2020.11.11 -  Covid 19 infection death rises to 46	2020-11-11	Press Release	Covid 19 infection death rises to 46	https://www.dgi.gov.lk/images/2020.11.11/Release_No_-_423__English_-page-001.jpg
b2ad8a610caf0f24962c36158243d66f	Press Release - 2020.11.11 -  The 45th Covid 19 infection death has been reported	2020-11-11	Press Release	The 45th Covid 19 infection death has been reported	https://www.dgi.gov.lk/images/2020.11.11/Press_Release_-_422__English__1-page-001.jpg
70e969d9c30563ed0a4a85c04dc3ba59	Press Release - 2020.11.11 - No person is permitted to travel out of the the Western Province until midnight 15 th Sunday	2020-11-11	Press Release	No person is permitted to travel out of the the Western Province until midnight 15 th Sunday	https://www.dgi.gov.lk/images/2020.11.11/Press_Release_-_421__English_-page-001.jpg
5af9530e8f5a1725dc96508ad7a74635	Press Release - 2020.11.11	2020-11-11	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.11/Release_No_-420__English_-page-001.jpg
2464b99abc1c9ddf0391ec6b5410da77	Press Release - 2020.11.11 -  Covid 19 infection death rises to 44	2020-11-11	Press Release	Covid 19 infection death rises to 44	https://www.dgi.gov.lk/images/2020.11.11/Release_No_-419__English_-page-001.jpg
b3f76617f61d12f4fe85b2d43aca6168	Press Release - 2020.11.10 -  The 42nd Covid 19 infection death has been reported	2020-11-10	Press Release	The 42nd Covid 19 infection death has been reported	https://www.dgi.gov.lk/images/2020.11.11/Release_No_-_417_English-page-001_1.jpg
28d4f446e248770bdb0ecfb90510da4b	Press Release - 2020.11.10	2020-11-10	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.10/Release_No_-_416_English-page-001.jpg
412c1f2d2927b963eaa7ae2ac426ee6c	Press Release - 2020.11.10 -  Covid 19 infection death rises to 41	2020-11-10	Press Release	Covid 19 infection death rises to 41	https://www.dgi.gov.lk/images/2020.11.10/Press_Release_-_415__English_-page-001.jpg
e67f02b6d6bbe5499c7ebf217c832d0f	Press Release - 2020.11.10	2020-11-10	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.10/Release_No_-_414_English-page-001.jpg
66c315b9109c003c68d26f5bd465c0b4	Press Release - 2020.11.10 -  Covid 19 infection death rises to 40	2020-11-10	Press Release	Covid 19 infection death rises to 40	https://www.dgi.gov.lk/images/2020.11.10/Press_Release_-_413__English_-page-001.jpg
024a6d5802a93d04fb116f05566db77a	Press Release - 2020.11.09 - The 36th Covid 19 death reported in Sri Lanka	2020-11-09	Press Release	The 36th Covid 19 death reported in Sri Lanka	https://www.dgi.gov.lk/images/2020.11.09/Press_Release_-_412__English_-page-001.jpg
0c59c38eb3530eeecc781b3812cd8022	Press Release - 2020.11.09	2020-11-09	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.09/Release_No_-_411__English_-page-001.jpg
dce93b92dd1fcd86acb181612dacdbe8	Press Release - 2020.11.09	2020-11-09	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.09/Release_No_-_408__English_-page-001.jpg
1b51ef4d131356a8a2aee32428513f8b	Press Release - 2020.11.08	2020-11-08	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.08/Release_No_-406__English_-page-001.jpg
cf0f0e198b9f898e50325cad33e908ef	Press Release - 2020.11.08 - The 35th Covid death reported in Sri Lankaa	2020-11-08	Press Release	The 35th Covid death reported in Sri Lankaa	https://www.dgi.gov.lk/images/2020.11.08/Release_No_-_405__English__1-page-001.jpg
25e1a6ef36b2a7f7e88a816f57580e26	Press Release - 2020.11.08	2020-11-08	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.08/Release_No_-_404__English_-page-001.jpg
f0ce770a63eb5880076ce48e71c2520e	Press Release - 2020.11.07	2020-11-07	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.07/Release_No_-_401__English_-page-001.jpg
6458d530f7adbda5a2fd6a0529e1785c	Press Release - 2020.11.07 - The death toll from Covid 19 infections has risen to 34	2020-11-07	Press Release	The death toll from Covid 19 infections has risen to 34	https://www.dgi.gov.lk/images/2020.11.07/Press_Release_-_400__English_-page-001.jpg
c287a90a66fd26978dd69ae94d04336f	Press Release - 2020.11.07	2020-11-07	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.07/Release_No_-_399__English_-page-001.jpg
02defd8af2749956071b4e9e55d1fe5c	Press Release - 2020.11.06 - Health Services has been confirmed the 30th covid 19 death in Sri Lanka	2020-11-06	Press Release	Health Services has been confirmed the 30th covid 19 death in Sri Lanka	https://www.dgi.gov.lk/images/2020.11.06/Press_Release_-_398_English-page-001.jpg
f700bb1af6ae7888979e25a72f737646	Press Release - 2020.11.06	2020-11-06	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.06/Release_No_-_397__English_-page-001.jpg
529e3fd48d1acdd73908e085a2075f1e	Press Release - 2020.11.06	2020-11-06	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.06/Press_Release_-_396_English-page-001.jpg
9172c42e5fffe9d981f664b103d326f9	Press Release - 2020.11.06	2020-11-06	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.06/Release_No_-_395_English-page-001.jpg
17b61718af6c0adfcc6533ac89846d1c	Press Release - 2020.11.06 - Badugama New Colony will be released from isolation	2020-11-06	Press Release	Badugama New Colony will be released from isolation	https://www.dgi.gov.lk/images/2020.11.06/Release_No_-_394_English-page-001.jpg
5580cfe3e2a4d7ce9a58f4ee196cc3f4	Press Release - 2020.11.05	2020-11-05	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.05/Release_No_-_393__English_-page-001.jpg
639a04564224a0013c51eb66d91d73ba	Press Release - 2020.11.05 - Bulathkohupitiya & Galigamuwa will be released from isolation from this moment	2020-11-05	Press Release	Bulathkohupitiya & Galigamuwa will be released from isolation from this moment	https://www.dgi.gov.lk/images/2020.11.05/Release_No_-_392_English-page-001.jpg
3a2ec2b0291cb85d5111542c7bcbb4a9	Press Release - 2020.11.05	2020-11-05	Press Release	Press Release	https://www.dgi.gov.lk/images/2020.11.05/Release_No_-_391_English-page-001.jpg
c847e6592d5ee0c81d2488e31109977b	Press Release - 2020.11.05 - Health Service confirms that the total number of deaths caused by the Covid 19 virus in sri lanka is 29 accordingly	2020-11-05	Press Release	Health Service confirms that the total number of deaths caused by the Covid 19 virus in sri lanka is 29 accordingly	https://www.dgi.gov.lk/images/2020.11.05/Press_Release_-_390_English-page-001.jpg
